text,class
785514057478483968,¿Campos de exterminio en Coahuila? investigan el hallazgo de al menos 3 mil restos humanos  DespiertaconLoret ,Mexico
785506646617305088,¿Cuáles serán las estrategias que utilizarán los candidatos en su último enfrentamiento? analistas hacen prediccion… ,Mexico
785506311869833216,"Durante el debate con @HillaryClinton, @realDonaldTrump aseguró que los moderadores estaban contra él,… ",Mexico
785505204598927360,Hallan un cuerpo más junto a restos de estudiantes veracruzanos  ,Mexico
785505106653356032,"Uno de los jóvenes desaparecidos en Veracruz podría estar vinculado al crimen organizado, asegura Fiscalía,… ",Mexico
785502740399198208,Segundo debate @HillaryClinton - @realDonaldTrump hace historia; logra 17 millones de tuits  ,Mexico
785501175458123776,Amenaza @realDonaldTrump a @HillaryClinton con enviarla a la cárcel en caso de llegar a la Casa Blanca… ,Mexico
785500360483803137,"RT @ciudad_segura: Lento avance en Circuito Interior al sur, de Norte 29 a Viaducto. ",Mexico
785495752021676032,"Expertos analizan la forma y estilo en que @HillaryClinton y @realDonaldTrump se dirigieron a los electores de EU,… ",Mexico
785493919731625985,Así se defendió DonaldTrump por el escándalo sexual en el que fue evidenciado por sus dichos obscenos… ,Mexico
785493648632754176,RT @OVIALCDMX: Tránsito abundante en Reforma desde Circuito Interior hacia Insurgentes. AlternativaVial Chapultepec. ,Mexico
785493573873442817,"RT @ciudad_segura: Tránsito lento, Viaducto al pte. de Calz. la Viga a Parque Lira. ",Mexico
785485680688242689,En DespiertaconLoret @Amsalazar @RoyCampos y @JuanIZavala analizan el segundo debate entre @HillaryClinton y… ,Mexico
785480629802500096,Oliver Hart y Bengt Holmström ganan premio Nobel de Economía por sus aportaciones a la Teoría de los Contratos… ,Mexico
785479043604885505,AlAireConPaola Luis de Llano presenta su libro 'Expedientes pop' un viaje por la historia de la televisión mexican… ,Mexico
785477006863376385,Fallece el escritor y académico mexicano René Avilés a los 79 años AlAireConPaola ,Mexico
785476592684244992,Capturan a asaltante de vehículos que operaba en Constituyentes en la CDMX AlAireConPaola ,Mexico
785476392259432448,EN DIRECTO en Periscope: ClimaAlAire con @mendezraq AlAireConPaola ,Mexico
785475038245904384,"En vivo AlAireConPaola, Luis de Llano Macedo habla sobre ExpedientesPop ",Mexico
785474582069153793,Inicia operativo de seguridad en el Bosque de Tlalpan por el aumento de delincuencia AlAireConPaola ,Mexico
785474125095546881,"Encuentran más de 600 restos humanos en Coahuila, autoridades inician investigación AlAireConPaola ",Mexico
785473150268022785,Encuestas posicionan como ganadora del segundo debate a @HillaryClinton AlAireConPaola ,Mexico
785473001965838336,Aseguró @realDonaldTrump que investigará a Hillary si llega a la Casa Blanca  AlAireConPaola ,Mexico
785471839267004416,Trump invitó a segundo debate presidencial a las víctimas de acoso de BillClinton AlAireConPaola ,Mexico
785470820889927684,Vinculan a proceso a presuntos asesinos del sacerdote de Michoacán AlAireConPaola ,Mexico
785470288213311488,"El fenómeno inició en Estados Unidos pero los payasos sólo asustaban; en México se dedican a delinquir, la historia… ",Mexico
785469094392844288,Continúa alerta por actividad del volcán de Colima AlAireConPaola ,Mexico
785468568565456897,Papa Francisco nombra como nuevo cardenal al arzobispo mexicano Carlos Aguilar Retes AlAireConPaola ,Mexico
785467632803729409,AlAireConPaola @janupi asegura que el robo de identidad es un delito que va en aumento en el país… ,Mexico
785467229252952064,En vivo AlAireConPaola @janupi habla sobre el robo de identidad y cómo evitarlo  ,Mexico
785467021928562688,"Inicia AlAireconPaola, conducido por @Paola_Rojas_H, síguelo en vivo por Internet en  ",Mexico
785466010610511873,"Reaparece exgobernador de Guerrero, AngelAguirre, pide encontrar a los 43 Normalistas desaparecidos durante su mandato DespiertaconLoret",Mexico
785463764212600832,'En Coahuila no tienen la capacidad de identificar fragmentos humanos' Michael Chamberlin DespiertaconLoret… ,Mexico
785463499346419712,"El actual Arzobispo de Tlalnepantla, @ArzobispoAguiar será nombrado Cardenal por @Pontifex_es, DespiertaconLoret ",Mexico
785463183280525312,En vivo DespiertaconLoret habla subdirector de los derechos humanos sobre  las fosas ilegales en Coahuila… ,Mexico
785462552738172928,"El asesinato de los jóvenes en Veracruz se relaciona con el crimen organizado, asegura @luisangelbravo… ",Mexico
785461996300795905,"En vivo DespiertaconLoret, Fiscal de Veracruz habla del hallazgo de los cuerpos de los jóvenes desaparecidos… ",Mexico
785461410390171648,Localizan 3 de los cuerpos de los 4 jóvenes desaparecidos en Veracruz DespiertaconLoret ,Mexico
785460955161374721,Se deslinda @AccionNacional de la iniciativa para portar armas de su senador @JL_Preciado_  DespiertaconLoret ,Mexico
785459627664158720,Presidente @JuanManSantos donará el dinero de su premio Nobel a los damnificados de Haití DespiertaconLoret ,Mexico
785459175144828928,"Hillary tiene altas posibilidades ganar las elecciones de EU, asegura @Amsalazar DespiertaconLoret… ",Mexico
785457911606743040,"Se quedó corta la participación de Trump por no contestar las preguntas de los moderadores, indica @AmsalazarDesp… ",Mexico
785457490796445696,"Interrupciones de @realDonaldTrump contra los moderadores del debate le suma, @RoyCampos en DespiertaconLoret… ",Mexico
785457427097460736,Prevén ambiente de frío a templado en el Valle de México  ,Mexico
785456843644481536,"Los Clinton llegaron fracturados al debate por los escándalos que los rodean, explica @JuanIZavala… ",Mexico
785456343566151680,"Fue un buen debate para @realDonaldTrump pues logró detener su caída, Juan Ignacio Zavala en DespiertaconLoret… ",Mexico
785456196446658562,"La participación de Trump en el debate, lo ayudó a detener su caída, indica @JuanIZavala DespiertaconLoret… ",Mexico
785455773916667904,'@realDonaldTrump atacó duro a Hillary llamándola mentirosa': @JuanIZavala DespiertaconLoret… ,Mexico
785455192737144832,"Hillary actúo de manera correcta al no hablar sobre las infidelidades de su esposo, asegura @Amsalazar… ",Mexico
785454495367045120,"En el debate @HillaryClinton se vio presidenciable retaba a @realDonaldTrump, @RoyCampos  DespiertaconLoret… ",Mexico
785453712885944329,'La estrategia de @HillaryClinton fue mostrarse presidenciable': @Amsalazar DespiertaconLoret… ,Mexico
785453382550982657,En vivo DespiertaconLoret @JuanIZavala @RoyCampos @Amsalazar analizan segundo debate presidencial en EU… ,Mexico
785453302846750720,"Previo y durante al debate @realDonaldTrump no tuvo nada nuevo que contestar, @RoyCampos   DespiertaconLoret… ",Mexico
785452397980037120,Encuesta revela que Hillary tiene altas probabilidades de ganar DespiertaconLoret ,Mexico
785449866272976896,'@realDonaldTrump debe mejorar su participación en el último debate': @AnaPOrdorica DespiertaconLoret… ,Mexico
785449397102469120,"Se está quedando @realDonaldTrump sin apoyo republicano, @genarolozano DespiertaconLoret  ",Mexico
785449161172942848,"Trump se está quedando sin apoyo del Partido Republicano, asegura @genarolozano DespiertaconLoret… ",Mexico
785447834015236096,'Hubo empate entre Hillary y Trump': @genarolozano DespiertaconLoret  ,Mexico
785447595736838144,"RT @ciudad_segura: Lento avance en Calz. De Tlalpan al norte, desde Calz. del Hueso hasta Calz. Taxqueña, COY. Alt: Eje 3 Oriente y Divisió…",Mexico
785447260469420032,En vivo DespiertaconLoret @AnaPOrdorica @genarolozano analizan segundo debate presidencial en EU… ,Mexico
785446936455241729,Se reúne @realDonaldTrump con supuestas víctimas de acoso de BillClinton DespiertaconLoret ,Mexico
785446294198231040,Trump se disculpa por comentarios ofensivos en contra de las mujeres DespiertaconLoret ,Mexico
785446119761408000,Consulta aquí el tránsito para llegar a tiempo a tu destino  ,Mexico
785445182351093760,"DespiertaconLoret estamos en vivo @CarlosLoret @anafvega @campossuarez, puedes seguirnos en  ",Mexico
785444110886809600,Papa Francisco nombra como cardenal al arzobispo Carlos Aguilar Retes DespiertaconLoret ,Mexico
785443651430252544,El análisis del segundo debate @HillaryClinton - @realDonaldTrump rumbo a la Casa Blanca  ,Mexico
785442122581151745,Fallece el escritor René Avilés a los 75 años LasNoticiasConDanielle ,Mexico
785441685383688192,Localizan 3 cuerpos de los 4 jóvenes desaparecidos en Veracruz LasNoticiasConDanielle,Mexico
785441050403958784,"Arranca DespiertaConLoret, por @Canal_Estrellas e Internet  ",Mexico
785440069414850560,Presidente de Colombia donará dinero de premio Nobel a las víctimas de Haití LasNoticiasConDanielle ,Mexico
785439767542505472,Supervisa Renato Sales operativo ambiental en santuario de la Monarca en Michoacán  ,Mexico
785439630061477889,Haití mantiene 3 días de luto por las víctimas de Matthew LasNoticiasConDanielle ,Mexico
785439314125524992,"EN DIRECTO en Periscope: DespiertaconLoret a punto de iniciar con la información, @campossuarez nos da un adelanto ",Mexico
785439081861828608,Se registran 19 muertos en EU por el paso de Matthew LasNoticiasConDanielle ,Mexico
785438388924985346,Robert De Niro asegura que @realDonaldTrump es un inútil y no votaría por él LasNoticiasConDanielle ,Mexico
785436657159839744,"En la agenda LasNoticiasConDanielle: daños de Matthew en EU, premio Nobel de Economía, sigue la transmisión ",Mexico
785436344612823040,Encuesta asegura que @HillaryClinton ganó el segundo debate presidencial LasNoticiasConDanielle ,Mexico
785435457458954241,"Oliver Hart y Bengt Holmström, ganadores del Premio Nobel de Economía 2016  ",Mexico
785434664370528259,"Se derrumba edificio de departamentos en China, mueren 8 personas LasNoticiasConDanielle ",Mexico
785434152048832512,"Se desploma avioneta en Tamaulipas, muere piloto LasNoticiasConDanielle ",Mexico
785433744001818624,Autoridades realizan megaoperativo de seguridad en la Central de Abastos por el aumento de inseguridad… ,Mexico
785433149224415232,"Ya comienzan LasNoticiasConDanielle, por @Canal_Estrellas e Internet  ",Mexico
785427308186308608,Cuatro cardenales mexicanos podrán elegir al próximo Papa  ,Mexico
785419843013058560,Dos rinocerontes negros en peligro de extinción dan a luz en África  ,Mexico
785404700208328704,Al menos 19 muertos en EEUU tras paso de Huracán Matthew  ,Mexico
785389595412357120,Se cumplen 76 años del nacimiento de John Lennon  ,Mexico
785374443744948224,Siete muertos por accidente de helicóptero de la Fuerza Aérea en Afganistán  ,Mexico
785359310545190912,Pide @CNDH a @SEP_mx consultar a niños sobre Nuevo Modelo Educativo  ,Mexico
785344199503843328,Donará @JuanManSantos dinero de PremioNobel a víctimas del conflicto en Colombia  ,Mexico
785341619348312064,Conmemoran 76 años del nacimiento de John Lennon  ,Mexico
785339107602030594,Al menos 19 muertos en EEUU tras paso de Huracán Matthew  ,Mexico
785336611903008768,Dan a luz en África dos rinocerontes negros en peligro de extinción  ,Mexico
785334068443549696,Aseguran a 10 migrantes centroamericanos en Tamaulipas  ,Mexico
785331551429156864,Cuatro cardenales mexicanos podrán elegir al próximo Papa  ,Mexico
785329095362109440,Abaten militares a dos civiles armados en NuevoLaredo  ,Mexico
785326519811997696,Es la ansiedad el trastorno mental más común en México  ,Mexico
785325623707336705,'Rusia trata de influenciar la elección a favor de @realDonaldTrump': @HillaryClinton  ,Mexico
785323997189791744,Pide Gobernador de NY a republicanos que retiren su apoyo a @realDonaldTrump  ,Mexico
785321509522927617,Activa @SEDENAmx Plan de emergencia tras incendio en basurero de la isla Holbox  ,Mexico
785321508600250368,"'Si fuera Presidente, @HillaryClinton estaría en la cárcel': @realDonaldTrump debate EEUU  ",Mexico
785318968689061889,Comienza en Haití luto nacional por víctimas de huracán Matthew  ,Mexico
785316457517318148,Aumento de empleo es sólido y el crecimiento deberá acelerarse: @federalreserve  ,Mexico
785314143964463104,Comentarios de Trump sobre musulmanes son 'imprudentes' y 'peligrosos': Clinton  ,Mexico
785313986183065601,@realDonaldTrump quedó 'descalificado' tras primer debate en EEUU: Fidel Castro  ,Mexico
785313712047529984,"Minimiza @realDonaldTrump declaraciones sobre mujeres, @HillaryClinton rechaza sus disculpas debate… ",Mexico
785313370908000256,Rompen protocolo @HillaryClinton y @realDonaldTrump al no estrechar sus manos antes del debate… ,Mexico
785311462398959616,"Para ti, ¿quién ganó el segundo debate presidencial en Estados Unidos?",Mexico
785311413241806850,Designan nuevo alcalde en Chamula tras plebiscito Chiapas  ,Mexico
785309670449688576,RT @Foro_TV: debate  @HillaryClinton le reclama a @realDonaldTrump sobre el interés de Rusia en las EleccionesEEUU ,Mexico
785309320833400832,"RT @Foro_TV: En vivo: 'Hillary no se da por vencida. Lo respeto, aunque no esté de acuerdo': @realDonaldTrump debate ",Mexico
785308897741533185,Continúan hospitalizados militares heridos en emboscada de Culiacán  ,Mexico
785308125653966849,RT @Foro_TV: En vivo: 'Respeto a los hijos de Donald Trump': @HillaryClinton debate  ,Mexico
785308021618380800,Al inicio del debate @HillaryClinton y @realDonaldTrump no se dieron el tradicional apretón de manos… ,Mexico
785306413325221888,Conquista Italia la belleza de los mayas  ,Mexico
785306158198247425,"RT @Foro_TV: En vivo: 'Hillary tiene mucho odio, este país no puede soportarlo': @realDonaldTrump debate  ",Mexico
785305384227483648,"RT @Foro_TV: En Vivo: Yo admiro al presidente Obama, él heredó la peor crisis financiera @HillaryClinton debate  ht…",Mexico
785304789257035777,"RT @Foro_TV: ¿Será que @realDonaldTrump tendrá razón? El candidato culpa a @HillaryClinton de la pobre política exterior 
",Mexico
785304741672660992,RT @Foro_TV: En Vivo: Ella tiene mucho odio en su corazón; este país no puede soportar más años de Obama @realDonaldTrump debate ,Mexico
785304076753920000,RT @Foro_TV: En vivo: 'Hay mucho abuso contra los niños por el 'Efecto Trump'': @HillaryClinton debate  ,Mexico
785304015617732609,RT @Foro_TV: En Vivo: Él ha hecho comentarios brutales sobre todo tipo de estadounidenses (Trump) @HillaryClinton debate ,Mexico
785303866296430592,Fotos: Así fue el festival de luces en Berlín Alemania  ,Mexico
785302226294018050,"RT @Foro_TV: debate Y sobre los impuestos... @HillaryClinton responde a @realDonaldTrump
 ",Mexico
785302140193415169,"RT @Foro_TV: En vivo: 'No utilizaría fuerzas terrestres en Siria, sería un serio error': @HillaryClinton debate  ht…",Mexico
785301490915090432,"RT @Foro_TV: ¿@HillaryClinton beneficia a sus amigos?@realDonaldTrump contraataca con el tema de impuestos
debate Clinton-Trump
",Mexico
785301352041869314,Monte Aso de Japón hace erupción por primera vez en 36 años  ,Mexico
785301346446512128,RT @Foro_TV: En vivo: 'Rusia tiene cosas nuevas y nosotros tenemos chatarra': @realDonaldTrump debate  ,Mexico
785300646677229568,RT @Foro_TV: En Vivo: (Tema: Siria) Rusia quiere decidir quién sea presidente de EU @HillaryClinton debate  ,Mexico
785300594751737857,RT @Foro_TV: En vivo: 'Yo me he enfrentado a Rusia y a Putin como Secretaria de Estado': @HillaryClinton debate  ht…,Mexico
785300318430965762,"RT @Foro_TV: Un golpe más de @HillaryClinton contra @realDonaldTrump 
debate  Clinton-Trump
 ",Mexico
785300228811259904,RT @Foro_TV: En vivo: 'La situación en Siria es catastrófica': @HillaryClinton debate  ,Mexico
785299558859468801,"RT @Foro_TV: En Vivo: Trabajé para mejorar el sistema de adopción, de salud, con demócratas @HillaryClinton debate ",Mexico
785299521194586112,RT @Foro_TV: En vivo: '400 piezas de legislación tienen mi nombre como auspiciadora y senadora':@HillaryClinton debate ,Mexico
785299494049030144,RT @Foro_TV: En Vivo: Como presidenta voy a tomar ese trabajo bipartidista que ya he hecho @HillaryClinton debate ,Mexico
785299300607627264,RT @Foro_TV: En vivo: 'El vacío que dejaron Obama y Hillary permitió la creación de ISIS': @realDonaldTrump debate ,Mexico
785298872029548544,Localizan casi 100 kilos de cristal en un vagón de tren en Sonora  ,Mexico
785298820909309952,¿Por qué es tan importante el segundo debate en Hillary y Trump en los EstadosUnidos? ,Mexico
785298339461902336,RT @Foro_TV: En Vivo: Donald. Él en realidad aumentará impuestos a familias @HillaryClinton debate ,Mexico
785298268687302656,"RT @Foro_TV: En vivo: 'Hillary va a subir los impuestos, habrá un desastre en el país': @realDonaldTrump debate  ht…",Mexico
785298026810085376,"RT @Foro_TV: El terrorismo radical es otro golpe que da @realDonaldTrump a @HillaryClinton.
debate Clinton-Trump
",Mexico
785296502415511553,RT @Foro_TV: debate @realDonaldTrump aprovecha para decirle a @HillaryClinton que debería estar avergonzada  ,Mexico
785296316633063424,Fotos: ¿Quién salta mejor en el reino animal?  ,Mexico
785295867725041665,"RT @Foro_TV: debate @HillaryClinton le responde a @realDonaldTrump. No estoy dando excusas, fue un error borrar esos correos ",Mexico
785294736416354304,Sigue en idioma original el debate presidencial entre Hillary Clinton y Donald Trump  ,Mexico
785294517079420928,RT @Foro_TV: debate @realDonaldTrump no desaprovecha la oportunidad y ataca a @HillaryClinton con wikileaks ,Mexico
785293830853685248,¿Cómo será el segundo debate de los candidatos presidenciales de EU este domingo? ,Mexico
785293800386154498,RT @Foro_TV: debate @realDonaldTrump responde a @HillaryClinton: Bill Clinton fue abusivo con mujeres  ,Mexico
785292906214989825,debate @HillaryClinton le recuerda a @realDonaldTrump las veces que ha insultado a las mujeres ,Mexico
785291322806702081,Continuarán descensos de temperatura en casi todo México: SMN  ,Mexico
785289323243565057,RT @Foro_TV: En Vivo: Usted me debe una disculpa porque ud envió imágenes de Obama en cierto atuendo @realDonaldTrump debate ,Mexico
785289265441832960,RT @Foro_TV: 'Trump nunca pidió disculpas por la mentira racista de que @BarackObama no nació en EEUU': @HillaryClinton debate ,Mexico
785289249809719301,"RT @Foro_TV: 'Si se tratara de un solo video sería comprensible, Trump nunca pidió disculpas por nada': @HillaryClinton debate ",Mexico
785289234072629248,"RT @Foro_TV: En Vivo: Cuando unos van bajo unos van alto, me dijo Michelle @HillaryClinton debate  ",Mexico
785289217110933504,RT @Foro_TV: '@billclinton tuvo que indeminzar a una mujer por acoso': @realDonaldTrump debate  ,Mexico
785289191966011392,RT @Foro_TV: '@HillaryClinton ayudó a absolver a un hombre que violó a una niña de 12 años': @realDonaldTrump debate ,Mexico
785289172819046407,"RT @Foro_TV: Hace un momento: 'Nadie tiene más respeto por las mujeres que yo [...] no estoy orgulloso de lo que dije, es plática de vestid…",Mexico
785289154070536192,"RT @Foro_TV: 'No estoy orgulloso, fueron bromas masculinas, tengo mucho respeto por este país': @realDonaldTrump debate ",Mexico
785288768987262976,Reconoce @Lagarde a México por mantener política fiscal mercados economía  ,Mexico
785287147091857409,"RT @Foro_TV: En Vivo: Donald es una persona distinta, dije que él no era el candidato adecuado  @HillaryClinton debate ",Mexico
785287114929954816,"RT @Foro_TV: En Vivo: Voy a derrotar a ISIS, vamos a aplastar a ISIS @realDonaldTrump debate ",Mexico
785287093958443008,RT @Foro_TV: En Vivo: Lo de los audios son bromas masculinas @realDonaldTrump debate ,Mexico
785287074643578882,"RT @Foro_TV: 'Hago votos por mejorar condiciones para los afroamericanos, los latinos y los hispanos': @realDonaldTrump debate ",Mexico
785287058919157761,"RT @Foro_TV: 'Tenemos un potencial muy grande, en comercio internacional hemos salido muy mal': @realDonaldTrump debate ",Mexico
785287038614528000,"RT @Foro_TV: En Vivo: Cada semana un policía resulta muerto, hoy pasó otra vez @realDonaldTrump debate ",Mexico
785287022726549509,RT @Foro_TV: En Vivo: Hemos convertido a un país terrorista en un país fuerte @realDonaldTrump debate ,Mexico
785287008587542528,RT @Foro_TV: En Vivo: Comencé la campana porque estaba harto de ver lo que le ha pasado e Eu @realDonaldTrump debate,Mexico
785286983065239553,RT @Foro_TV: En Vivo: Voy a ser la presidenta para todos los estadounidenses  @HillaryClinton debate ,Mexico
785286963473547265,RT @Foro_TV: En Vivo: No hay nada que en mi opinión no puedan lograr los estadounidenses @HillaryClinton debate ,Mexico
785286945027031046,RT @Foro_TV: En Vivo: Nuestro país es grande porque somos buenos @HillaryClinton debate ,Mexico
785286929440993280,RT @Foro_TV: En Vivo: Es muy importante dejar en claro a nuestros niños que nuestro país es muy grande @HillaryClinton debate ,Mexico
785286250148364288,Domingo frío en la CDMX  ,Mexico
785283794513395712,"Exhiben colección de objetos mayas en Verona, Italia  ",Mexico
785283751530070016,"RT @Foro_TV: Sin voz en off, en el idioma original, sigue aquí el debate entre Hillary y Trump a las 8:00 PM  htt…",Mexico
785283732198584320,"RT @Foro_TV: Con pancartas, jóvenes se expresan en San Luis Missouri, previo al segundo debate Hillary-Trump ",Mexico
785283702981029890,RT @Foro_TV: Sigue el debate Hillary-Trump en su idioma original a las 8:00 PM en este enlace:  ,Mexico
785283673457303553,RT @Foro_TV: En Vivo: Todo listo para el inicio del debate entre @HillaryClinton y @realDonaldTrump  ,Mexico
785281221991489537,Se adjudica Hamas ataque que dejó 8 heridos en Jerusalén  ,Mexico
785280025952223234,Ofrece @realDonaldTrump conferencia de prensa con presuntas víctimas sexuales de @billclinton… ,Mexico
785278705329381376,No hubo incidentes tras falla de energía eléctrica en teléferico: Mexicable  ,Mexico
785276242278907904,Protestan contra la delincuencia en Naucalpan Edomex  ,Mexico
785273671095058433,Muere piloto tras desplome de avioneta fumigadora en Tamaulipas  ,Mexico
785271152411308032,Incomodan a @mike_pence declaraciones de @realDonaldTrump  ,Mexico
785270947892920320,Aseguran más de 10 kilos de droga oculta en velas en @AICM_mx  ,Mexico
785268668846510080,Donará @JuanManSantos dinero de PremioNobel a víctimas del conflicto en Colombia  ,Mexico
785266114536300544,Pide @CNDH a @SEP_mx consultar a niños sobre Nuevo Modelo Educativo  ,Mexico
785263602622140416,Lamenta @literaturainba muerte de René Avilés Fabila  ,Mexico
785261112208097280,Siete muertos por accidente de helicóptero de la Fuerza Aérea en Afganistán  ,Mexico
785258570434617344,Se cumplen 76 años del nacimiento de John Lennon  ,Mexico
785256050496835585,Al menos 19 muertos en EEUU tras paso de Huracán Matthew  ,Mexico
785253613132275712,Así será el segundo debate presidencial entre @HillaryClinton y @realDonaldTrump EEUU  ,Mexico
785251016895827968,Sanciona @SSP_CDMX a 524 conductores en 9 meses por arrancones  ,Mexico
785248514032930816,Dos rinocerontes negros en peligro de extinción dan a luz en África  ,Mexico
785246006497648641,Aseguran a 10 migrantes centroamericanos en Tamaulipas  ,Mexico
785243475847614464,Cuatro cardenales mexicanos podrán elegir al próximo Papa  ,Mexico
785240955154796544,Detienen en Guerrero a presunto responsable de traslado de droga a EEUU ,Mexico
785238484424519680,Militares abaten a dos civiles armados en NuevoLaredo  ,Mexico
785235923235635200,"Ansiedad, el trastorno mental más común en México  ",Mexico
785233414593077248,Gobernador de NY pide a republicanos que retiren su apoyo a @realDonaldTrump  ,Mexico
785230910954278912,Activa @SEDENAmx  Plan DN-3 por incendio en basurero de la isla Holbox  ,Mexico
785228367100600320,Comienza en Haití luto nacional por víctimas de huracán Matthew  ,Mexico
785225850019012609,Aumento de empleo es sólido y el crecimiento deberá acelerarse: @federalreserve  ,Mexico
785223379271966725,@realDonaldTrump quedó 'descalificado' tras primer debate en EEUU: Fidel Castro  ,Mexico
785222593175576576,RT @Foro_TV: última Hora: Barack Obama @BarackObama critica a Trump por menospreciar a las mujeres; 'no le importan mucho los valores bási…,Mexico
785220816644542468,Designan nuevo alcalde en Chamula tras amenazas de muerte contra el anterior Chiapas  ,Mexico
785218310082326529,Continúan hospitalizados militares heridos en emboscada de Culiacán  ,Mexico
785215815251558401,Los Mayas y su belleza conquistan Italia  ,Mexico
785213324069863425,Festival de luces en Berlín Alemania  ,Mexico
785210757172588546,Monte Aso de Japón hace erupción por primera vez en 36 años  ,Mexico
785208285192458240,Designan nuevo edil en San Juan Chamula tras plebiscito  ,Mexico
785205724632780800,Dos rinocerontes negros en peligro de extinción dan a luz en África  ,Mexico
785203221807697920,¿Sabías que la mitad de las preguntas en el debate de este domingo para @HillaryClinton y @realDonaldTrump serán de… ,Mexico
785200771893719040,Town Hall Meeting: Así será el segundo debate presidencial en EU  ,Mexico
785198175581855744,Suman 16 muertos en EU tras el paso de Matthew  ,Mexico
785195658001219584,Continuará el descenso de temperatura en gran parte de México: SMN  ,Mexico
785195570432401408,"RT @JuanManSantos: NobelDePaz es de los colombianos, sobre todo de quienes sufrieron la guerra. Con mi familia decidimos donar el dinero a…",Mexico
785193188927606784,La @SSP_CDMX ha sancionado a 524 conductores por arrancones en 9 meses  ,Mexico
785190620587589632,Se preparan @HillaryClinton y @realDonaldTrump para un arriesgado segundo debate  ,Mexico
785188104521015296,Gobernador de NuevaYork pide a republicanos que retiren apoyo a @realDonaldTrump  ,Mexico
785185194739400704,Marchan en Yemen por bombardeo que dejó 140 muertos  ,Mexico
785182099577901056,"Para Fidel Castro, @realDonaldTrump quedó 'descalificado' en el primer debate  ",Mexico
785181288936280064,"RT @Foro_TV: ¿Por qué Alfred Nobel, al morir, no legó dinero para un premio de Matemáticas? Entérate aquí: ",Mexico
785181259534209028,"RT @Foro_TV: Todo listo para el segundo debate de candidatos presidenciales en EU, pero ¿cómo llega Trump tras los últimos señalamientos e…",Mexico
785177420890505216,¿Cómo será el segundo debate de los candidatos presidenciales de EU este domingo? ,Mexico
785174294548647936,Declaraciones de @realDonaldTrump incomodan a su compañero de fórmula  ,Mexico
785166456145190912,Se estrella helicóptero de la fuerza aérea afgana; hay 7 muertos  ,Mexico
785160029414588416,Ataque palestino en Jerusalén deja al menos 2 muertos; Hamás se lo adjudica  ,Mexico
785153273837813760,Aumento de empleo es sólido y el crecimiento deberá acelerarse: Fed  ,Mexico
785150377662504960,Suman 14 muertos en EU tras el paso de Matthew  ,Mexico
785147901869756416,¿Con qué polémicas deja César Duarte al gobierno de Chihuahua?  ,Mexico
785145323912060932,La Beba Galván lamenta los obstáculos que enfrentan las mujeres para el respeto de sus derechos PeladitoYEnLaBoca… ,Mexico
785142810211192832,Papa Francisco pide la solidaridad del mundo para ayudar a Haití tras Matthew  ,Mexico
785140333235605504,Protestan en Cachemira durante entierro de niño indio  ,Mexico
785137783497232384,"Veracruz, segundo lugar en secuestros del país  ",Mexico
785135263798493184,"Descarta @realDonaldTrump abandonar la carrera presidencial, dice 'The Wall Street Journal'  ",Mexico
785132833929060352,Town Hall Meeting: Así será el segundo debate presidencial en EU  ,Mexico
785130221674590208,Robert De Niro dice que le gustaría darle un puñetazo a @realDonaldTrump  ,Mexico
785127712633552905,Fans de JohnLennon celebran su cumpleaños número 76  ,Mexico
785125215298781184,Activa @SEDENAmx Plan DN-3 por incendio en basurero de la isla Holbox  ,Mexico
785122677048614913,Continúan hospitalizados militares heridos en emboscada de Culiacán  ,Mexico
785120168330625024,Matthew ya es ciclón postropical; se ubica a 48 km de Carolina del Norte  ,Mexico
785117693942829056,Los Mayas y su belleza conquistan Italia  ,Mexico
785115123895660544,Continuará el descenso de temperatura en gran parte de México: SMN  ,Mexico
785113020120915968,Festival de luces en Berlín Alemania  ,Mexico
785110358251937792,Monte Aso de Japón hace erupción por primera vez en 36 años  ,Mexico
785105062314045440,Se estrella helicóptero de la fuerza aérea afgana; hay 7 muertos  ,Mexico
785102276616675328,Christine Lagarde reconoce que México mantenga política fiscal  ,Mexico
785098509498351616,Ataque palestino en Jerusalén deja al menos 2 muertos; Hamás se lo adjudica  ,Mexico
785087600650584064,'Las palabras de mi esposo son inaceptables': @MELANIATRUMP  ,Mexico
785072471342972928,Familia de KarenEsquivel afirma haber obtenido primeros indicios en el caso  ,Mexico
785057337107251200,Agreden a una mujer en BosquedeTlalpan  ,Mexico
785042224476192772,Ginecólogo británico daría testosterona a mujeres para aumentar libido  ,Mexico
785027106883432448,El sistema electoral de Estados Unidos explicado en 3 minutos - Panorama Noticieros  ,Mexico
785011997507260416,Dos policías muertos y uno herido tras tiroteo en California  ,Mexico
784996882762330116,Retira @SenJohnMcCain apoyo a @realDonaldTrump  ,Mexico
784979222431281156,'Si hay una mesa sucia no puedo permitir que una mujer tenga que limpiar': @EspinozaOficial LaEntrevistaXAdela… ,Mexico
784979062003412993,"'No creo que las mujeres deban estar en la cocina, desde niño me enseñaron': @EspinozaOficial LaEntrevistaXAdela… ",Mexico
784978813696380929,"'Prefiero comer bien a tener carro nuevo, todo lo que no me comí de niño': @EspinozaOficial LaEntrevistaXAdela… ",Mexico
784978516345368577,'Me gustan los carros grandes porque me gusta mucho compartir': @EspinozaOficial LaEntrevistaXAdela… ,Mexico
